"2025-05-31 17:41:22,629";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:41:56,508";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:41:59,786";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:09,848";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:26,993";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:28,571";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:32,787";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:34,213";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:51,964";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:42:53,130";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:00,174";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:02,354";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:05,091";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:06,363";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:08,434";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:09,743";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:15,307";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:25,802";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:27,525";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:28,923";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:37,522";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:44,383";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:43:51,493";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:46:23,764";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 17:53:40,126";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs BPC.csv"
"2025-05-31 17:53:51,230";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - BPC.csv"
"2025-05-31 17:54:41,219";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs SeguroDefeso.csv"
"2025-05-31 17:54:41,951";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - SeguroDefeso.csv"
"2025-05-31 17:54:43,987";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs NovoBolsaFamilia.csv"
"2025-05-31 17:55:03,273";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - NovoBolsaFamilia.csv"
"2025-05-31 17:56:32,552";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 17:56:32,554";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 18:05:59,165";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 18:05:59,165";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 18:06:00,696";"INFO";"main.py";"Rota: "/" Foi acessada!"
"2025-05-31 18:06:16,076";"INFO";"main.py";"# realizar_cruzamento() - Realizar Cruzamentos!"
"2025-05-31 18:06:16,076";"INFO";"cruzamento.py";"# executa_cruzamentos - CRUZAMENTO DE DADOS INICIADO"
"2025-05-31 18:06:16,138";"INFO";"cruzamento.py";"#==> EXECUTANDO CRUZAMENTO - SERVIDORES X BOLSA FAMILIA"
